transaction_id,booking_ref,partner_id,user_id,created_at,ingest_ts,amount,currency,status,payment_method,gateway,retry_count,error_code,notes,processing_ms
TXN00008223,BKG0006435,PRT0012,62e3b9b5-7d58-44a4-9186-a0edf7841256,2025-02-01 03:32:26,2025-02-01 03:36:23,1728.59,ARS,Confirmed,,pagseguro,3,TIMEOUT,retry,9858
TXN00008224,BKG0017633,PRT0018,cfd500e7-6e5f-49f8-8592-006e13b87d8a,2025-03-31 22:17:56,2025-03-31 22:22:28,1358.1,ARS,pending,pix,,1,E001,retry,10734
TXN00008225,BKG0016938,PRT0014,40607b02-9e35-44d2-b41d-6ea10d7bf41b,2025-01-01 10:55:30,2025-01-04 08:55:30,1538.98,USD,failed,credit_card,stripe,3,E002,,
TXN00008226,BKG0011345,PRT0013,d2e81845-0837-4404-b4d8-4ec74a33aa58,2024-12-21 07:02:09,2024-12-21 07:02:24,529.21,ARS,Confirmed,debit_card,adyen,0,E002,retry,2682
TXN00008227,BKG0016138,PRT0003,c06321f0-1684-4891-bc60-6e36e90f0f28,2024-12-02 20:09:36,2024-12-02 20:13:09,1758.33,BRL,CONFIRMED,credit_card,pagseguro,0,E003,,6537
TXN00008228,BKG0012829,PRT0003,2f0b99d5-d28c-44c0-8739-b7a54db3db26,2024-11-26 18:31:33,2024-11-26 18:32:56,1009.55,CLP,pending,debit_card,,2,,manual_review,11168
TXN00008229,BKG0017880,PRT0019,b9ba26bc-0f0a-4a99-a43c-c6b417f2fc34,2024-10-31 11:45:57,2024-10-31 11:48:38,1938.11,BRL,pending,boleto,,2,,,3588
TXN00008230,BKG0016864,PRT0006,1d53aef0-491a-4ef1-ba6b-08f8dfadeb7c,2024-12-16 05:42:09,2024-12-16 05:46:33,1637.78,BRL,completed,debit_card,,0,TIMEOUT,ok,13569
TXN00008231,,PRT0018,,2025-02-08 09:41:14,2025-02-08 09:44:44,1373.38,CLP,cancelled,debit_card,,0,E003,manual_review,9623
TXN00008232,BKG0014669,PRT0004,e6ea8dcd-5d1d-47da-992b-83c56df9ff1c,2025-01-16 04:32:04,2025-01-16 04:32:05,1883.79,CLP,pending,,pagseguro,1,,manual_review,
TXN00008233,BKG0014581,PRT0008,1611f7e4-9c86-4d5e-b198-c806670ecd6b,2024-12-08 16:50:46,2024-12-08 16:53:14,454.33,CLP,confirmed,,,3,E001,manual_review,14703
TXN00008234,BKG0008967,PRT0002,4f5df9ce-174f-4164-913d-34ec3fbe23f5,2024-10-21 17:56:25,2024-10-21 18:00:58,904.98,CLP,Confirmed,pix,,2,E002,ok,14576
TXN00008235,BKG0016764,PRT0012,7122679d-4e78-42e6-8f82-e8844d6e3af5,2024-11-19 21:07:15,2024-11-19 21:09:13,1265.1,USD,completed,debit_card,,1,,manual_review,11451
TXN00008236,BKG0004500,PRT0019,dde47cb7-3de1-4d7c-a41b-42003d079f36,2025-02-03 08:37:47,2025-02-03 08:39:18,1586.61,BRL,failed,credit_card,adyen,2,E001,manual_review,14060
TXN00008237,BKG0001541,PRT0011,ec0528bc-10d0-4b93-a9c6-8a5c1fc48d87,2025-02-15 10:42:52,2025-02-15 10:46:38,1877.12,USD,completed,,stripe,0,,,2019
TXN00008238,BKG0011955,PRT0003,5f3a4a20-d05a-411f-ab8f-d621f7c0cce8,2025-02-07 20:30:52,2025-02-11 03:30:52,1613.6,CLP,Confirmed,debit_card,stripe,1,TIMEOUT,,11668
TXN00008239,BKG0000640,PRT0005,db45318b-69a5-4c1c-b81c-95f29bedc20e,2024-10-02 10:06:55,2024-10-02 10:07:57,1113.93,USD,cancelled,boleto,,2,E003,,8275
TXN00008240,,PRT0005,2e4fbdbe-9214-4a59-b458-95843ab9e08f,2025-02-19 20:10:24,2025-02-25 00:10:24,369.66,ARS,Confirmed,boleto,adyen,1,,manual_review,7729
TXN00008241,BKG0003017,PRT0008,5cbe1a0c-46ca-40bf-b061-b1c683de8809,2024-12-29 17:53:14,2024-12-29 17:57:13,1735.43,USD,CONFIRMED,,,4,E002,,8997
TXN00008242,BKG0012416,PRT0015,77ebf1c5-960a-473b-8811-098bf1c217eb,2024-12-18 13:51:31,2024-12-18 13:56:20,1767.39,ARS,completed,boleto,cielo,4,E002,manual_review,7423
TXN00008243,BKG0011849,PRT0003,fda26de5-60ab-4332-a892-bfa235d6b8ee,2024-10-24 20:01:55,2024-10-24 20:04:21,1834.62,BRL,cancelled,credit_card,stripe,0,E003,retry,11532
TXN00008244,,PRT0012,f94c6c22-ff47-40cc-bcf5-c50e08c4e1b6,2024-11-29 02:18:34,2024-11-29 02:20:43,1281.79,USD,CONFIRMED,debit_card,stripe,4,E003,manual_review,8477
TXN00008245,BKG0006861,PRT0017,b2b8f83b-0bec-4d6d-a198-573e45778b0c,2025-02-03 17:22:35,2025-02-03 17:22:35,526.8,CLP,completed,,cielo,2,E002,,4240
TXN00008246,BKG0014828,PRT0011,7258b79b-80c4-4579-8c64-906e8b514092,2025-02-22 16:34:11,2025-02-22 16:38:40,117.2,ARS,pending,credit_card,,4,E001,,5488
TXN00008247,BKG0001331,PRT0014,1aa3ee6f-850f-468e-adca-37edbdee03de,2025-02-05 15:12:01,2025-02-05 15:14:31,136.75,USD,Confirmed,debit_card,adyen,4,E002,,14157
TXN00008248,BKG0016004,PRT0008,1ade5ef1-7435-47c1-9afa-da01e4d1e9e3,2024-10-13 02:46:40,2024-10-17 07:46:40,1675.14,BRL,confirmed,pix,cielo,0,E003,retry,14591
TXN00008249,BKG0016629,PRT0020,011873e6-b7a2-4d58-b163-e1d53694a921,2024-10-07 12:29:19,2024-10-07 12:33:09,1444.8,BRL,CONFIRMED,credit_card,stripe,3,E001,ok,2279
TXN00008250,BKG0004504,PRT0019,ca9193d8-c7d0-4df9-94a9-69126e2eacb3,2024-11-26 07:18:31,2024-11-26 07:19:32,1596.69,USD,confirmed,boleto,stripe,3,E002,manual_review,10135
TXN00008251,BKG0009006,PRT0002,b394bdc7-4948-42b4-b43b-6ed271a5023f,2024-12-05 05:37:52,2024-12-05 05:40:03,1205.28,ARS,failed,debit_card,adyen,2,,retry,
TXN00008252,BKG0013767,PRT0003,ac91d799-a580-433d-bdae-d545cae1a6eb,2024-11-14 06:24:37,2024-11-14 06:29:34,1541.86,ARS,pending,credit_card,,0,,manual_review,12469
TXN00008253,BKG0015129,PRT0007,,2024-10-18 13:55:16,2024-10-18 13:57:54,684.26,USD,CONFIRMED,,pagseguro,0,E003,,3772
TXN00008254,BKG0016047,PRT0008,84fd1a8a-479d-4412-81f5-2af5aa49f8a3,2025-01-31 04:02:21,2025-01-31 04:04:22,1016.64,ARS,Confirmed,debit_card,pagseguro,3,,retry,6757
TXN00008255,BKG0000442,PRT0016,54bb0ba8-2ac3-4f33-9a8f-a4f9db98b47f,2025-03-14 04:24:42,2025-03-14 04:27:04,1457.38,BRL,completed,boleto,stripe,4,TIMEOUT,ok,14625
TXN00008256,BKG0016404,PRT0019,e95f3be1-017a-42fd-98c1-71c2368293a0,2024-12-31 02:07:04,2024-12-31 02:08:17,951.74,ARS,Confirmed,,stripe,,E002,ok,10740
TXN00008257,BKG0001195,PRT0017,1a05845c-7dc1-4bcb-940c-35cef77e109d,2024-10-16 23:49:24,2024-10-16 23:49:36,593.0,CLP,pending,,,2,,,6158
TXN00008258,BKG0014860,PRT0002,1216109b-6d5c-4ee5-8aba-e37d8301c7bb,2025-01-25 21:58:18,2025-01-25 22:01:52,1001.03,BRL,confirmed,,stripe,1,E003,manual_review,12183
TXN00008259,BKG0001958,PRT0018,8e430ddd-6cb6-4dcf-8fca-1a553eaad01c,2025-02-03 23:13:04,2025-02-03 23:16:54,1684.83,CLP,failed,pix,pagseguro,3,E002,ok,4778
TXN00008260,BKG0008531,PRT0004,c689b51b-e3ce-44ac-b743-98744cf68418,2024-10-29 21:10:36,2024-10-29 21:12:15,784.7,ARS,failed,pix,adyen,0,TIMEOUT,ok,10288
TXN00008261,BKG0008819,PRT0020,4a5a41d9-1f36-479b-b054-ddd7c63f25bb,2024-10-13 19:38:24,2024-10-13 19:39:34,1339.04,USD,Confirmed,debit_card,,0,E001,ok,1105
TXN00008262,BKG0002347,PRT0011,6e70359d-51ed-4b8b-ac46-e43aa52e6d2b,2024-12-01 12:40:20,2024-12-01 12:40:56,1452.14,ARS,completed,debit_card,cielo,,E001,manual_review,2382
TXN00008263,BKG0011064,PRT0006,20d3631c-9d1f-442a-9e65-27e5f803daab,2024-11-20 06:59:09,2024-11-26 00:59:09,587.39,USD,completed,,,0,TIMEOUT,manual_review,8263
TXN00008264,BKG0003439,PRT0014,1356018b-eb67-439b-baf6-cd0d9857fde6,2024-12-22 22:45:24,2024-12-22 22:47:50,803.84,USD,confirmed,,,2,E003,,12664
TXN00008265,BKG0013555,PRT0009,d57690a1-f74d-4ad5-bc03-a19ccc8ccc60,2025-02-01 06:18:47,2025-02-01 06:22:35,1064.23,ARS,failed,credit_card,cielo,4,E002,,1829
TXN00008266,BKG0010797,PRT0001,e335d89d-8e34-46e9-b101-e0d9d8bcee30,2025-03-12 19:41:25,2025-03-12 19:46:15,1385.12,CLP,completed,,adyen,0,,,4420
TXN00008267,BKG0010837,PRT0003,,2025-02-03 05:22:33,2025-02-03 05:26:36,677.12,CLP,cancelled,pix,,3,,manual_review,10615
TXN00008268,BKG0009814,PRT0002,e4e0bc11-8dc3-4b5a-83ff-1696787e8485,2025-01-11 08:13:20,2025-01-11 08:14:15,1698.96,CLP,pending,pix,,4,,manual_review,2447
TXN00008269,BKG0001672,PRT0013,acb1b195-c3d5-4e74-9d4a-3e5d88864271,2024-12-16 18:42:26,2024-12-16 18:43:12,740.56,BRL,pending,,,4,TIMEOUT,retry,8105
TXN00008270,BKG0015661,PRT0009,ee5becf1-250b-40c2-b64e-d3f5cab33eae,2025-03-17 03:11:35,2025-03-17 03:13:31,274.91,ARS,Confirmed,,,2,E003,,427
TXN00008271,BKG0006122,PRT0019,0bc7d8b3-d5c6-4ea5-a947-485dabe8be0f,2024-10-16 17:40:07,2024-10-16 17:42:13,1091.53,CLP,pending,,stripe,0,,,12205
TXN00008272,BKG0015410,PRT0015,902807a4-b4f3-4fbb-a7b6-9191cc8d4517,2024-10-19 05:46:27,2024-10-19 05:50:26,1348.73,BRL,Confirmed,pix,,,E003,,1153
TXN00008273,BKG0014087,PRT0004,41546862-6a4f-4e3c-a507-1e9f61648b0e,2024-10-04 22:30:59,2024-10-04 22:33:39,693.83,CLP,completed,boleto,pagseguro,,TIMEOUT,,12782
TXN00008274,BKG0002825,PRT0017,cbe92939-46e4-42d9-adf6-0c0a3705db10,2024-12-26 11:38:45,2024-12-26 11:39:29,648.13,BRL,completed,boleto,adyen,1,TIMEOUT,,14625
TXN00008275,,PRT0004,1103e1de-1c7a-49fc-9933-6ca538bad6d1,2025-02-21 04:49:21,2025-02-21 04:54:18,321.32,ARS,failed,,adyen,1,E001,retry,650
TXN00008276,BKG0013965,PRT0003,b51ae384-44e5-44ff-b92d-fb6a2e1db2ea,2024-12-03 14:21:13,2024-12-03 14:24:29,1039.3,ARS,completed,,cielo,3,E002,manual_review,6889
TXN00008277,BKG0016827,PRT0002,209e497c-b52d-4ee0-b85b-f66ca7320d08,2025-01-16 18:14:04,2025-01-16 18:17:41,572.55,USD,CONFIRMED,debit_card,stripe,2,E001,ok,11466
TXN00008278,BKG0012745,PRT0013,f932a9ef-e09c-4b1a-ac25-b487d0b9d72c,2024-10-12 03:15:55,2024-10-12 03:18:39,853.75,ARS,CONFIRMED,boleto,adyen,1,E003,ok,12215
TXN00008279,BKG0005795,PRT0017,f9eae4a1-b191-4981-b2f2-02488b8f05f3,2025-03-08 22:16:49,2025-03-08 22:19:59,1490.53,BRL,cancelled,boleto,,0,,ok,8591
TXN00008280,BKG0010965,PRT0008,c91b62a8-f11d-4c5c-bfff-7dfd83b49b0c,2024-10-24 09:37:39,2024-10-24 09:41:47,518.65,CLP,CONFIRMED,credit_card,adyen,1,E001,retry,8892
TXN00008281,BKG0003706,PRT0001,3ff43bc3-8f0a-4b31-a941-6e18cabc8705,2025-01-23 01:59:22,2025-01-23 02:00:30,460.05,ARS,Confirmed,credit_card,stripe,4,E002,manual_review,5497
TXN00008282,BKG0004463,PRT0016,ab1ac725-6d63-4620-94ad-f54dcec2c708,2024-11-29 06:41:06,2024-11-29 06:43:59,1379.73,ARS,Confirmed,,adyen,2,E001,ok,12291
TXN00008283,BKG0007992,PRT0009,9ef85ca6-9afc-46cd-8226-7b8012c067f9,2024-10-14 16:32:23,2024-10-14 16:33:30,1544.56,BRL,Confirmed,pix,adyen,3,,,6148
TXN00008284,BKG0004422,PRT0014,c24ebbf0-93c9-4a5c-a870-ab1dd14649a7,2024-10-08 22:06:14,2024-10-08 22:10:54,1645.6,ARS,pending,,pagseguro,2,E002,retry,4209
TXN00008285,BKG0017285,PRT0010,e8bca030-df36-4922-b527-6c727674bac0,2025-01-02 19:08:13,2025-01-02 19:11:53,204.64,USD,CONFIRMED,credit_card,pagseguro,3,E001,,7505
TXN00008286,BKG0007709,PRT0019,2e03f0f8-7832-45b8-a211-57a8e5e89656,2025-02-28 18:48:11,2025-02-28 18:49:12,229.5,ARS,failed,credit_card,,4,E002,,7582
TXN00008287,BKG0013230,PRT0016,532e4c37-d0b4-4621-bc3f-db5a5ab47f48,2024-12-08 17:57:12,2024-12-08 18:01:30,1808.79,BRL,failed,debit_card,cielo,0,TIMEOUT,,13473
TXN00008288,BKG0014740,PRT0002,04baab43-be85-4acc-b6a5-4118de9fbae8,2024-10-21 03:22:09,2024-10-21 03:23:07,1315.85,USD,failed,pix,pagseguro,1,E001,ok,1221
TXN00008289,BKG0017436,PRT0008,e63a86a2-0ac0-4b0b-8c66-76711ffb6f78,2024-12-11 03:45:09,2024-12-11 03:45:45,1094.38,BRL,pending,,pagseguro,4,TIMEOUT,retry,14836
TXN00008290,BKG0008186,PRT0009,0be3c592-5059-4ed7-b077-418f58f64dac,2024-10-12 04:16:16,2024-10-12 04:20:54,1395.66,USD,cancelled,boleto,cielo,3,,,11006
TXN00008291,BKG0007253,PRT0016,b42e05b5-6bcc-4a8e-b476-78be7becd78f,2024-11-10 04:35:04,2024-11-10 04:37:30,834.03,ARS,pending,,cielo,3,E001,retry,13584
TXN00008292,BKG0009369,PRT0015,fe903883-3c31-43e3-9e7d-268aecb3423f,2025-02-22 20:58:55,2025-02-22 21:01:21,1288.19,ARS,pending,,cielo,4,,ok,2036
TXN00008293,BKG0003264,PRT0012,6e819561-57f9-483e-84f3-c0a709171d59,2024-10-16 14:13:11,2024-10-16 14:13:53,624.43,BRL,failed,pix,,2,,retry,2727
TXN00008294,BKG0006427,PRT0015,2eda7d2a-bd05-4176-addb-31fc8dd6dcfa,2024-12-20 18:19:29,2024-12-20 18:20:06,210.8,ARS,confirmed,pix,stripe,3,,retry,10465
TXN00008295,BKG0013203,PRT0002,fb8c9b39-a6d2-4580-b4fa-914782846452,2025-02-18 04:16:46,2025-02-18 04:17:37,765.69,BRL,CONFIRMED,debit_card,,2,,,10902
TXN00008296,BKG0015874,PRT0015,e7ca6832-9dc2-4257-ac5a-a106a836d2a7,2024-12-10 21:25:30,2024-12-10 21:26:03,412.07,ARS,completed,debit_card,cielo,1,,,8445
TXN00008297,BKG0012455,PRT0010,145ff202-8e49-41be-8ce6-f6a60f4fa17b,2024-10-09 22:57:42,2024-10-15 17:57:42,711.51,ARS,pending,debit_card,cielo,0,E003,manual_review,10352
TXN00008298,BKG0011367,PRT0006,bdeda6b7-53e9-450d-acc4-ec5bf53b3f7f,2024-11-18 23:44:59,2024-11-18 23:49:10,1062.04,BRL,pending,debit_card,stripe,3,,manual_review,3841
TXN00008299,BKG0005098,PRT0018,2692e022-ef75-46e4-ae1a-9466adc28930,2024-10-22 06:53:51,2024-10-22 06:55:24,361.13,CLP,cancelled,boleto,stripe,0,TIMEOUT,retry,11803
TXN00008300,BKG0013738,PRT0009,3ba9ae71-e1ee-46eb-aa6d-9015d64979fb,2025-01-09 13:32:42,2025-01-09 13:36:26,1181.19,USD,cancelled,boleto,stripe,3,,retry,8089
TXN00008301,BKG0011205,PRT0012,7111b892-5dc4-496c-876e-52b94008daeb,2024-10-25 22:18:19,2024-10-25 22:21:44,-112.92,ARS,completed,credit_card,pagseguro,1,E001,retry,
TXN00008302,BKG0009189,PRT0016,7201e6f3-c581-483f-8895-446fb7c8c271,2025-03-04 00:36:59,2025-03-04 00:37:55,1896.95,ARS,Confirmed,credit_card,adyen,3,E001,,14514
TXN00008303,BKG0002291,PRT0014,44a198d9-0aee-40bf-8ccd-339290e79e3f,2024-12-03 14:50:40,2024-12-03 14:52:44,1259.86,CLP,confirmed,boleto,,3,E002,,11389
TXN00008304,BKG0017735,PRT0014,,2024-12-21 14:11:46,2024-12-21 14:14:08,1607.06,CLP,failed,pix,stripe,2,E002,manual_review,8435
TXN00008305,BKG0000330,PRT0008,3e04ab10-a1d2-43c5-a280-e7309e4554e8,2025-01-31 05:29:01,2025-01-31 05:31:07,99.12,BRL,completed,boleto,adyen,0,E002,ok,396
TXN00008306,BKG0000238,PRT0004,545856e7-b4f1-48fe-81aa-c7527989b116,2024-10-28 17:03:52,2024-10-28 17:05:42,1066.0,BRL,confirmed,credit_card,pagseguro,3,E003,manual_review,3948
TXN00008307,BKG0003767,PRT0014,be4a3516-d32c-440e-847f-aa5abd94c500,2024-12-04 17:14:32,2024-12-04 17:18:31,403.11,ARS,failed,credit_card,pagseguro,3,,retry,14243
TXN00008308,BKG0017301,PRT0007,788c8fc6-dd1c-41bf-acd4-e3dffe631de5,2025-01-05 17:56:29,2025-01-05 18:00:41,1547.01,USD,failed,pix,,0,E002,retry,7998
TXN00008309,BKG0011752,PRT0005,6337ea78-6a31-4c8f-9f74-2b9bf3213744,2024-11-29 00:39:53,2024-11-29 00:42:41,944.05,USD,confirmed,debit_card,cielo,2,E002,,7834
TXN00008310,BKG0008842,PRT0010,6c0f70ad-0553-4c3f-8b0e-b298fb2431c2,2024-11-28 21:34:59,2024-11-28 21:38:18,293.92,BRL,confirmed,credit_card,cielo,0,,manual_review,11052
TXN00008311,BKG0013252,PRT0003,826aa214-0ce3-4954-a475-1743a24a276e,2025-02-06 14:17:52,2025-02-06 14:18:40,610.78,ARS,cancelled,,cielo,3,E003,manual_review,14574
TXN00008312,BKG0001687,PRT0012,df269f75-7991-45c9-b55d-b0ef4550692b,2024-10-26 23:27:40,2024-10-26 23:31:38,64348.68,USD,confirmed,credit_card,adyen,3,TIMEOUT,retry,234
TXN00008313,BKG0013076,PRT0010,d645b1fa-e615-482f-85ce-88773e514ef8,2025-01-01 10:24:25,2025-01-01 10:27:32,1040.54,ARS,completed,boleto,pagseguro,4,,retry,
TXN00008314,BKG0007088,PRT0014,c89c0990-b009-4e7b-892a-2fb99fb1d887,2024-10-26 14:01:56,2024-10-26 14:05:01,274.16,BRL,pending,,adyen,3,TIMEOUT,manual_review,13238
TXN00008315,BKG0007906,PRT0004,9f787066-7f72-4a32-bfc7-f76479ea743b,2025-03-04 01:04:10,2025-03-04 01:09:07,1549.21,BRL,completed,debit_card,adyen,3,,retry,369
TXN00008316,BKG0002380,PRT0010,c7ab0123-a2d4-4287-a320-876f0230484d,2024-12-09 21:34:05,2024-12-09 21:34:57,1080.98,USD,confirmed,,cielo,2,,manual_review,10390
TXN00008317,BKG0010416,PRT0018,25177870-8a33-45eb-9b19-4c8156c41bd1,2025-03-14 21:57:11,2025-03-14 21:57:21,130.81,BRL,completed,boleto,cielo,3,,retry,6875
TXN00008318,BKG0007128,PRT0013,9e3606e3-13d3-4449-b6a9-316cfb81c94b,2025-02-09 13:25:12,2025-02-09 13:25:52,644.58,CLP,Confirmed,debit_card,cielo,2,,ok,2783
TXN00008319,BKG0013437,PRT0017,9b63277a-7cc6-4f36-ab34-6aadfd92eada,2024-12-25 14:59:20,2024-12-25 15:02:28,1017.46,ARS,Confirmed,boleto,pagseguro,3,TIMEOUT,retry,14945
TXN00008320,BKG0009249,PRT0004,1e5e8e70-8d0e-4479-9009-29bec79e0a3e,2024-11-15 20:48:13,2024-11-15 20:52:06,1980.27,USD,cancelled,credit_card,stripe,4,E003,"{""legacy_id"": 43089}",88
TXN00008321,BKG0015085,PRT0003,fcd0074f-f8cb-4471-a352-4d9f0b4b621a,2024-12-15 22:31:07,2024-12-15 22:31:14,1593.43,ARS,failed,credit_card,stripe,2,,retry,9318
TXN00008322,BKG0014233,PRT0019,ba2aee5f-6613-41bb-a490-92f426966cb6,2024-10-31 06:38:04,2024-10-31 06:39:58,1906.88,ARS,confirmed,boleto,pagseguro,3,E003,,13970
TXN00008323,BKG0001773,PRT0017,dd179c6b-dbd7-4dcc-9545-03b4bcf6b694,2025-01-28 15:59:23,2025-01-28 16:00:43,613.3,ARS,Confirmed,,,3,E002,,
TXN00008324,,PRT0016,aa0f77bb-ff56-4089-863c-7c786c09712a,2025-03-28 06:06:05,2025-03-28 06:09:33,1493.94,CLP,cancelled,pix,,1,E003,ok,5370
TXN00008325,BKG0012146,PRT0013,c36f7a67-834e-4570-8859-18063ae1bcaf,2024-12-04 18:23:55,2024-12-04 18:25:38,1588.19,ARS,cancelled,,,2,,retry,9814
TXN00008326,BKG0001313,PRT0012,f7294d1a-2b20-476d-8e09-037b5c9b6d25,2024-12-07 21:00:05,2024-12-07 21:01:29,1919.06,BRL,cancelled,boleto,adyen,1,E002,,3924
TXN00008327,BKG0003441,PRT0017,9ff48ec9-a5c8-4104-ad53-fb63a905fbd7,2025-02-20 01:52:08,2025-02-20 01:52:10,1078.24,ARS,Confirmed,boleto,adyen,3,E003,,9012
TXN00008328,BKG0009251,PRT0003,fb738926-d6b5-4572-b36b-5bea19f70ae0,2024-10-06 01:07:43,2024-10-06 01:08:19,986.9,BRL,Confirmed,debit_card,cielo,3,E001,,5701
TXN00008329,BKG0003039,PRT0004,,2025-03-18 05:10:49,2025-03-18 05:11:14,762.15,CLP,pending,,,1,E003,ok,8510
TXN00008330,BKG0017996,PRT0002,ce4dbe44-1158-47c2-a6ff-39ce111f236a,2025-03-17 07:50:02,2025-03-17 07:54:36,1880.28,ARS,completed,pix,cielo,3,,ok,1731
TXN00008331,BKG0009206,PRT0014,5b954d08-e1ee-4e6b-9758-7817c8b40480,2024-11-29 15:19:36,2024-11-29 15:22:22,158.98,USD,pending,debit_card,,2,E001,ok,8696
TXN00008332,BKG0004103,PRT0016,fab1a5aa-294a-4bb7-b8ec-04f3d812fdef,2024-12-07 12:04:36,2024-12-07 12:08:50,264.75,BRL,CONFIRMED,,cielo,0,E001,manual_review,3976
TXN00008333,BKG0002402,PRT0011,f517de0c-f740-4881-b18e-a4c0d1c9a2d6,2024-12-31 02:15:21,2024-12-31 02:17:57,974.28,USD,completed,debit_card,cielo,0,,manual_review,12184
TXN00008334,BKG0016817,PRT0009,83408498-7ceb-478c-9ceb-4964ca78fea1,2025-03-08 08:59:44,2025-03-08 09:02:16,864.93,BRL,CONFIRMED,pix,cielo,0,E002,ok,4615
TXN00008335,BKG0002761,PRT0003,c6b65409-eb65-4902-960b-e6ebe2d9b2f4,2025-02-23 22:47:46,2025-02-23 22:52:33,619.94,BRL,Confirmed,boleto,cielo,3,E002,retry,11755
TXN00008336,BKG0006103,PRT0006,b04fd5a8-ed50-4a71-968f-32d9d182c549,2025-02-17 21:41:21,2025-02-17 21:44:10,878.87,ARS,CONFIRMED,pix,adyen,2,E003,,2799
TXN00008337,BKG0008753,PRT0019,f1da564d-a4a7-4616-addf-1329715ca9c7,2025-01-07 03:57:42,2025-01-07 04:02:41,840.76,BRL,completed,boleto,cielo,1,E003,manual_review,11030
TXN00008338,BKG0011386,PRT0014,1def83c5-82a2-476f-9568-9b4ece52900b,2024-12-30 07:09:56,2024-12-30 07:13:27,253.56,USD,failed,debit_card,pagseguro,,,manual_review,267
TXN00008339,BKG0000317,PRT0007,7a3419b0-53fc-4284-8dc0-908c200f769a,2024-11-18 08:38:08,2024-11-18 08:40:52,416.63,USD,CONFIRMED,pix,pagseguro,1,TIMEOUT,,12177
TXN00008340,BKG0016752,PRT0008,4b140bec-b2ae-4cca-a61b-cdbed8eae7d6,2024-10-24 07:43:39,2024-10-24 07:48:34,1621.88,ARS,completed,boleto,,0,,ok,13084
TXN00008341,BKG0001366,PRT0001,2ee3467b-23d7-4701-81f5-7b0093858c7d,2024-10-03 01:14:56,2024-10-03 01:17:04,372.2,ARS,completed,,pagseguro,,,,11056
TXN00008342,BKG0013782,PRT0018,eb6787c0-6c7e-42e0-9da3-fdec4e34e676,2024-11-10 01:33:35,2024-11-10 01:36:38,606.62,USD,failed,,stripe,,TIMEOUT,,14706
TXN00008343,BKG0010791,PRT0014,361d6f1d-4628-4ec9-b20c-7189960b578d,2025-03-04 22:21:15,2025-03-04 22:22:38,1241.16,BRL,CONFIRMED,,stripe,4,TIMEOUT,,299
TXN00008344,BKG0003481,PRT0020,24db97ae-a143-4960-a6ea-da204e89b2ac,2025-02-25 06:13:06,2025-02-25 06:16:45,1248.62,CLP,Confirmed,debit_card,pagseguro,4,TIMEOUT,,2960
TXN00008345,BKG0011361,PRT0003,e3765221-60be-4df9-8ec8-abf715f4b3bd,2024-10-10 10:24:52,2024-10-10 10:26:12,377.7,USD,pending,pix,adyen,2,,retry,11640
TXN00008346,BKG0015791,PRT0017,0b998d8c-41e1-4f3b-84f9-05d76e6ac51b,2025-02-03 23:07:06,2025-02-03 23:09:33,1391.58,ARS,Confirmed,pix,adyen,1,,manual_review,3686
TXN00008347,BKG0000122,PRT0009,5eee26f9-c383-42e4-9e22-9e8e5d949d39,2025-03-13 09:58:51,2025-03-13 10:01:23,1962.54,ARS,failed,pix,adyen,1,,manual_review,2899
TXN00008348,BKG0003412,PRT0013,61f7d3d4-929b-4673-982c-02e463d0add5,2025-02-27 18:05:09,2025-02-27 18:06:12,1513.39,USD,failed,credit_card,,4,,manual_review,12840
TXN00008349,BKG0005378,PRT0008,862f8d8d-4acf-4cf0-8860-d785677545b2,2024-11-21 08:22:52,2024-11-21 08:24:29,1222.41,ARS,CONFIRMED,boleto,cielo,,,manual_review,8806
TXN00008350,BKG0003726,PRT0007,c0b75487-a5d6-4942-a4cd-89d6351fd9ec,2025-02-03 17:28:59,2025-02-03 17:32:25,247.83,USD,failed,boleto,,2,,,14330
TXN00008351,BKG0005294,PRT0003,3440ff3b-3f13-4e2f-9d2b-85712a5398b9,2025-02-04 13:19:45,2025-02-04 13:22:19,181.71,USD,failed,debit_card,stripe,0,,,2268
TXN00008352,BKG0011798,PRT0017,37fe3cea-a087-47eb-b748-8b30792a2f0c,2025-02-22 09:40:09,2025-02-22 09:41:05,899.87,BRL,pending,boleto,,4,E003,manual_review,11344
TXN00008353,BKG0005982,PRT0012,136d30a8-31cb-41b0-bb07-59f032427c70,2025-01-13 20:46:15,2025-01-13 20:51:15,389.84,ARS,Confirmed,,stripe,4,,ok,7459
TXN00008354,BKG0012386,PRT0016,627285a4-19f0-430b-b203-11fe1da084b8,2024-11-20 15:41:59,2024-11-20 15:45:02,601.92,CLP,failed,boleto,stripe,1,E001,ok,14987
TXN00008355,BKG0007044,PRT0019,61dd87a2-0902-4824-b0ab-091dc5e3b83f,2024-12-02 22:02:18,2024-12-02 22:04:08,1025.99,BRL,cancelled,pix,,3,TIMEOUT,manual_review,5868
TXN00008356,BKG0003410,PRT0002,af5dcf14-a471-48b9-bbbb-ad94d281c899,2025-02-09 02:59:33,2025-02-09 03:01:07,827.51,BRL,cancelled,credit_card,stripe,3,E003,manual_review,
TXN00008357,BKG0006035,PRT0020,44772ede-5268-462a-babb-bdac235cce44,2024-10-31 08:49:01,2024-10-31 08:49:25,890.41,CLP,pending,,,3,E001,,13803
